"Country";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019"
"68";"Finland";NA;NA;NA;NA;9.40119321988777;8.22490353663824;10.1813177068909;1.70108282661737;-2.17829391478216;-5.82097688252057;-9.14361387039814;-0.410359156824487;2.71493569428571;3.21181689624636;3.37489565150713;-1.9818061990004;-0.511317719551764;-2.15084683543915;-6.08485501817857;-0.735846882647624;5.09721268271054;-1.86386287955045;-2.74974375420689;0.495662847892069;3.27079554427169;-2.55479179781473;0.667836888593278;0.0927770300451295;-6.32112599408881;NA
"69";"France";NA;NA;NA;8.29179982166852;NA;11.1227244937095;6.44920535431518;4.57266764155846;2.36945010247884;2.57304087602636;3.1476435666226;-1.51148545048335;-1.87975221261276;3.56001297960185;1.078739840516;1.92281587879782;-1.63843806450969;-2.85009105684694;-2.92756542230334;-1.75954835466389;-2.29038675937925;-2.98004032045419;-1.47229577920012;0.278139065314857;-1.42981598677852;-0.873402742836422;-3.55743287321161;-4.85081654356342;-5.28556244560717;-8.99588323240637
"70";"French Polynesia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.66988815222185;-3.6671623362155;-8.95641708022672;11.1896105168848;NA;NA;NA;NA;NA
"71";"Gabon";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"72";"Gambia, The";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"73";"Georgia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.28732931944676;-1.91838409599233;-3.26604537443191;NA;NA;NA;NA;NA;NA;8.09893269948214;NA;NA;NA
"74";"Germany";-6.97173538735302;NA;NA;NA;NA;-1.73322947901598;-4.84364441417836;-6.9268167763403;-5.04352708906974;-3.32400497647389;-2.89581559299145;-2.11334212276519;-2.20828576988018;4.64797577031673;6.78969385756732;12.057623364966;10.566091644084;7.26740173648571;5.42852031139823;4.71366469205411;3.049480852233;-1.90168409164695;-0.136618424825828;-0.267868670517892;-3.2631071207964;-2.54855572653805;-2.75055866955049;-2.47525102237809;-0.444403539644364;-1.60662503874724
"75";"Ghana";16.9539439582276;NA;NA;NA;NA;3.74814572769793;0.943749258349474;-1.75922355061221;0.294159782566785;-2.43024506431577;-0.878542984311174;-0.632630561347878;1.84124843468957;4.74840080762533;3.97184749761061;-10.9832690325195;0.281384228983497;-0.84768075222063;-3.04018543464917;-8.04816914251439;-9.37881854054759;-4.73886825504762;-3.70776427543425;7.78887332775792;5.88770898156808;-0.766443642489671;3.0345732036432;4.21346484805113;NA;NA
"76";"Gibraltar";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"77";"Greece";19.0841572228408;NA;17.9088897088307;NA;NA;21.7771865742355;11.9974885834846;6.07552711313509;4.98279153575028;1.81973628976354;-1.43588280690267;0.119768774130184;0.639596687199367;2.14576589885733;3.6046031848985;2.38902753937817;4.09025294115084;4.37377126363536;3.33442835627472;-0.138245611418275;-15.1138141547927;-11.2628403758736;-11.5425047207899;-20.3052882571318;-15.7875069417049;-15.9305395511656;NA;NA;NA;NA
"78";"Greenland";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"79";"Grenada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"80";"Guam";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"81";"Guatemala";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"82";"Guinea";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"83";"Guinea-Bissau";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"84";"Guyana";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"85";"Haiti";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"86";"Honduras";-0.35329577040984;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-15.9486242833721;NA;NA;20.0642880160126;NA;NA;NA;NA;NA;NA
"87";"Hong Kong SAR, China";1.13544364573294;NA;NA;NA;NA;-7.63062584361354;-1.73309327954701;-3.08450076212161;12.9657781639881;18.6859490912392;7.43502970321729;6.79273183997223;2.16706273558723;-3.78539711642926;-3.64381402562928;-8.34470862835439;-7.10774191343916;-2.441703961904;-7.22229472632399;-5.93669381469197;-15.9466490197992;-4.78314369718589;7.35827104102175;7.54053965562021;6.30873443581722;7.57230218735329;NA;NA;NA;NA
"88";"Hungary";-19.2745681161281;NA;NA;NA;NA;-6.89949871107603;-7.165066507846;-10.4718597659551;-9.46969606478215;-8.60628307119855;-1.38333477812061;-1.8293284582572;-3.26070853018201;-4.28226800907523;-2.60585510284125;-2.80874284951287;-4.45673913555397;-3.30196047185328;-3.97885863434835;-0.656319516109776;6.00758055273849;11.0520210520048;4.14530145941913;10.0597080753464;8.13056148968664;12.4164852764834;12.4484376538009;11.2143213396906;12.6994812195491;11.6129857496436
"89";"Iceland";NA;NA;NA;NA;NA;4.08096478205144;1.39922702006842;2.0691846121068;0.128077971071412;-0.994021440501533;0.658305383526806;-1.0393178150042;-1.17460970462265;-1.01362667028101;-3.54764852699337;-2.81657116126428;-2.64757976113503;-0.299909181935549;-17.8000502167625;29.1028157590612;10.7491299140345;6.2388167183481;4.53860235596205;51.3624974216749;0.984509417571763;-6.621115346335;-16.3803144815915;-15.4421947241623;-20.815101883032;NA
"90";"India";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.65223950755884e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"91";"Indonesia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"92";"Iran, Islamic Rep.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"93";"Iraq";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-11.7346000866325;0.980389057283517;8.42658128280165;13.6214705735478;0.97429712141434;4.27250140432476;-21.3914856011645;-2.88964400961065;14.0980496773915
